"E","tau","tp","nn","lib_column","target_column","lib_size","num_pred","rho","mae","rmse"
4,1,0,5,1,2,5,168,-0.0514616502368756,0.796822773378857,1.03497330162562
4,1,0,5,1,2,5,168,0.0163283738554327,0.794525979270755,1.04591641546684
4,1,0,5,1,2,5,168,0.0778736006730976,0.821030350577194,1.05065451738137
4,1,0,5,1,2,5,168,-0.080082472064462,0.988553765056512,1.25555465650944
4,1,0,5,1,2,5,168,0.0222839950646457,0.74966680621318,0.905787033111814
4,1,0,5,1,2,5,168,0.0688273335813604,0.769631412142958,1.00003385316606
4,1,0,5,1,2,5,168,0.0461138328298668,0.779605568338169,1.00158230865194
4,1,0,5,1,2,5,168,-0.018879896583735,0.958721965512686,1.16381045975522
4,1,0,5,1,2,5,168,0.0683023931235188,0.725413690206867,0.932838768858958
4,1,0,5,1,2,5,168,-0.052938901865268,0.869416064740672,1.03798324620075
4,1,0,5,1,2,5,168,-0.0907538294053089,0.909306799285757,1.1643557001475
4,1,0,5,1,2,5,168,0.0535171895948332,0.847530591841655,1.00082866771919
4,1,0,5,1,2,5,168,0.0709703496989682,0.843501688552542,1.00666485736512
4,1,0,5,1,2,5,168,-0.00218777535707216,0.775864974824152,0.926294761860781
4,1,0,5,1,2,5,168,0.082361154179544,0.717398768544172,0.903810721688763
4,1,0,5,1,2,5,168,0.0691164778165042,0.792743334351941,0.93415943314336
4,1,0,5,1,2,5,168,0.014125361417079,0.825478941924567,1.07987310839573
4,1,0,5,1,2,5,168,-0.00912654418106347,0.807061495693712,1.06264551101124
4,1,0,5,1,2,5,168,-0.0154798612806906,0.759981455997525,0.990571923419306
4,1,0,5,1,2,5,168,0.102506771816823,1.02008392307334,1.2011472267194
4,1,0,5,1,2,5,168,-0.0275389528357189,0.773323341165342,0.94195143189349
4,1,0,5,1,2,5,168,-0.0295547011520871,0.917906240228233,1.1299859550219
4,1,0,5,1,2,5,168,-0.182404389078246,1.09627740679417,1.28751497441767
4,1,0,5,1,2,5,168,-0.0434244078384487,0.974757733557954,1.20139000223376
4,1,0,5,1,2,5,168,0.0554657501069166,0.783193018857146,0.994566698126557
4,1,0,5,1,2,5,168,0.00728769188704515,0.732391302697681,0.903030850239368
