"E","tau","tp","nn","lib_column","target_column","lib_size","num_pred","rho","mae","rmse"
5,1,0,6,1,2,6,144,0.0274149282989854,0.675863180600939,0.810584894394172
5,1,0,6,1,2,6,144,0.110251438493437,0.652082524865876,0.827749676965602
5,1,0,6,1,2,6,144,0.0366329663634445,0.659975887843781,0.799847659343769
5,1,0,6,1,2,6,144,-0.169355902294871,0.688451209405812,0.834403919693334
5,1,0,6,1,2,6,144,-0.0500682012893865,0.774837638752551,0.990559447231026
5,1,0,6,1,2,6,144,-0.0167458719738911,0.740556441218941,0.888485242533495
5,1,0,6,1,2,6,144,0.0966881854092903,0.794902965986892,0.939434517975833
5,1,0,6,1,2,6,144,-0.0718434958509583,0.707300131266051,0.885420160532778
5,1,0,6,1,2,6,144,0.0349311841085486,0.672971033739825,0.818784199090536
5,1,0,6,1,2,6,144,0.0399286423824347,0.699498299649367,0.844852214550639
5,1,0,6,1,2,6,144,-0.0997317019409591,0.676450532539745,0.810817237155212
5,1,0,6,1,2,6,144,0.193152619778461,0.648432098876882,0.805226986499595
5,1,0,6,1,2,6,144,-0.151392512859552,0.770407859317788,0.919262780718327
5,1,0,6,1,2,6,144,-0.0358929390069888,0.700698795937973,0.834926080725706
5,1,0,6,1,2,6,144,0.034625117854579,0.704172829053572,0.842210332252664
5,1,0,6,1,2,6,144,-0.119043445530689,0.674294666239878,0.825570628078017
5,1,0,6,1,2,6,144,0.119394777282367,0.67793781832555,0.868379551625992
5,1,0,6,1,2,6,144,-0.0841135532526741,0.736265578756018,0.891502495468319
5,1,0,6,1,2,6,144,-0.0652630558924301,0.726636893369011,0.924653133608976
5,1,0,6,1,2,6,144,-0.0977261970211821,0.718686133889601,0.910436186114697
5,1,0,6,1,2,6,144,0.0497324293870352,0.9164573881981,1.0849165903729
5,1,0,6,1,2,6,144,-0.126723873016539,0.703010426446193,0.881521142150751
5,1,0,6,1,2,6,144,0.0724561623803995,0.649170707204065,0.810037674057496
5,1,0,6,1,2,6,144,0.0524481187112389,0.70324370132749,0.890709525248599
5,1,0,6,1,2,6,144,-0.0241154764630566,0.687839581330372,0.829431406299357
5,1,0,6,1,2,6,144,-0.131586477089458,0.749027696891496,0.898145184245983
5,1,0,6,1,2,6,144,0.170682604655368,0.642116808618683,0.80668743960084
5,1,0,6,1,2,6,144,0.116189377733228,0.648743080289578,0.79478851167461
5,1,0,6,1,2,6,144,0.020208706655271,0.730133746092683,0.942583760479601
5,1,0,6,1,2,6,144,0.160134305867163,0.648550724282932,0.841279518476772
5,1,0,6,1,2,6,144,-0.114538164789817,0.757588018080826,0.910351489534638
5,1,0,6,1,2,6,144,0.104069774323225,0.693956938200933,0.872444405058903
5,1,0,6,1,2,6,144,0.10987091725039,0.68012700119817,0.822264580687846
5,1,0,6,1,2,6,144,-0.021507026806616,0.773893317828479,0.985182157064576
5,1,0,6,1,2,6,144,-0.0709312453632345,0.7876648462508,0.94083724370287
5,1,0,6,1,2,6,144,0.0867192286708187,0.687027078813485,0.821116633840372
5,1,0,6,1,2,6,144,-0.0767770707849028,0.701465375335201,0.880404596701289
5,1,0,6,1,2,6,144,-0.0547238624063044,0.712528633688212,0.911216804772196
5,1,0,6,1,2,6,144,-0.0408957482511706,0.721826061948972,0.918318191845134
5,1,0,6,1,2,6,144,-0.17586284208069,0.714831667356838,0.875258877755166
5,1,0,6,1,2,6,144,-0.100807844073616,0.685667734785573,0.825357289272557
5,1,0,6,1,2,6,144,0.0833935712566814,0.706300799441895,0.910590847220706
5,1,0,6,1,2,6,144,-0.124630495698695,0.699983573659895,0.849253540705183
5,1,0,6,1,2,6,144,0.138449639769295,0.692933835522026,0.888255944359236
5,1,0,6,1,2,6,144,0.108021340916306,0.669924540163911,0.848741177911905
5,1,0,6,1,2,6,144,-0.0894099316011302,0.671079502833725,0.806635298201067
5,1,0,6,1,2,6,144,0.175826133103099,0.781662947500096,0.932903893779535
5,1,0,6,1,2,6,144,0.0576358849134831,0.81042666013519,0.955149142369274
5,1,0,6,1,2,6,144,-0.110410650426465,0.744381265728902,0.943942541635954
5,1,0,6,1,2,6,144,0.0880773705906533,0.666489996030372,0.813921541990274
5,1,0,6,1,2,6,144,0.0160781536724898,0.657028861159484,0.803695163627373
5,1,0,6,1,2,6,144,0.155307706685451,0.649484644977466,0.799799557586028
5,1,0,6,1,2,6,144,0.0108359199327663,0.704688497586921,0.859378991827512
5,1,0,6,1,2,6,144,-0.207703609703173,0.851189522408043,1.08019980593664
5,1,0,6,1,2,6,144,3.9340703344534e-05,0.751210515059117,0.894822006272345
5,1,0,6,1,2,6,144,0.0873443571326497,0.70876745745649,0.915168261149778
5,1,0,6,1,2,6,144,-0.131708709371708,0.694880041016348,0.855762560263046
5,1,0,6,1,2,6,144,-0.251309652934203,0.705931446049816,0.888230132452675
5,1,0,6,1,2,6,144,-0.018590940274696,0.655423140454322,0.804816674019625
5,1,0,6,1,2,6,144,-0.0249931025040459,0.697992900086129,0.878022118970833
5,1,0,6,1,2,6,144,-0.0130484852013276,0.68555452535435,0.826943716343989
5,1,0,6,1,2,6,144,0.0649830803818241,0.66991513433538,0.811806807696919
5,1,0,6,1,2,6,144,0.0762995903652063,0.679326376338279,0.829739098064038
5,1,0,6,1,2,6,144,0.032508787404006,0.676720520470815,0.812281387732295
5,1,0,6,1,2,6,144,0.087150206630375,0.823008336841979,0.975071807480811
5,1,0,6,1,2,6,144,0.133729221906457,0.654458897532241,0.812220172361343
5,1,0,6,1,2,6,144,0.0754981547225257,0.657827665965136,0.812944817839624
5,1,0,6,1,2,6,144,-0.0795460480289636,0.789052924710302,1.01340849119533
5,1,0,6,1,2,6,144,-0.185047926253957,0.803876761279573,1.02089421728094
5,1,0,6,1,2,6,144,0.12683653959108,0.716001347742702,0.854596882562331
5,1,0,6,1,2,6,144,0.0623739084794398,0.657982533262974,0.819484340935069
5,1,0,6,1,2,6,144,-0.250754588022501,0.735702799662036,0.918007467419242
5,1,0,6,1,2,6,144,0.0460068196147651,0.662992765093461,0.8165504127146
5,1,0,6,1,2,6,144,0.0086307048752246,0.714016845858231,0.851553183809852
5,1,0,6,1,2,6,144,-0.0575710303174134,0.6850394917469,0.867502292575626
5,1,0,6,1,2,6,144,0.00258606364087765,0.687951252292345,0.830570052318418
5,1,0,6,1,2,6,144,-0.133390576284819,0.712944951107643,0.908804448158916
5,1,0,6,1,2,6,144,-0.0111104373277073,0.715630407500215,0.855195021219292
5,1,0,6,1,2,6,144,0.0275349987882077,0.766460994694746,0.973509786451655
5,1,0,6,1,2,6,144,0.166168381808359,0.682523818715219,0.821279330615832
5,1,0,6,1,2,6,144,0.0429233479194526,0.755185805133696,0.903258932822425
5,1,0,6,1,2,6,144,-0.0667975044631429,0.679219671994226,0.858773101536653
5,1,0,6,1,2,6,144,0.151761399863576,0.650192045210121,0.793566136469949
5,1,0,6,1,2,6,144,-0.222372244947428,0.694578921441331,0.844975196715891
5,1,0,6,1,2,6,144,-0.00824013721104307,0.716443726615432,0.859339528934986
5,1,0,6,1,2,6,144,-0.0976694100069948,0.666795067520183,0.830653691316367
5,1,0,6,1,2,6,144,-0.0283232342574071,0.757933085509814,0.969523229636128
5,1,0,6,1,2,6,144,0.0695524357985194,0.684192738673823,0.878450471170072
5,1,0,6,1,2,6,144,-0.165994173940888,0.748160906507221,0.933526716587265
5,1,0,6,1,2,6,144,0.0292633575396464,0.659805382076052,0.814152645809323
5,1,0,6,1,2,6,144,0.119744167366379,0.692512174000436,0.835553209182888
5,1,0,6,1,2,6,144,0.098318754709236,0.691917369556677,0.827734864041331
5,1,0,6,1,2,6,144,0.0591466055494444,0.686566925205083,0.823091240331452
5,1,0,6,1,2,6,144,-0.0364686948320099,0.684390741392549,0.826797312225121
5,1,0,6,1,2,6,144,-0.146595475314386,0.698288688223863,0.884759640079301
5,1,0,6,1,2,6,144,-0.0489422322508436,0.65944651091846,0.809886520101049
5,1,0,6,1,2,6,144,-0.0911945456559167,0.863685576827176,1.03003411279531
5,1,0,6,1,2,6,144,0.16126882465633,0.845451354289508,0.992022838208152
5,1,0,6,1,2,6,144,0.0732221093930109,0.741169374616447,0.905893662527491
5,1,0,6,1,2,6,144,-0.00163363117783575,0.708592844725787,0.85713048070993
5,1,0,6,1,2,6,144,-0.112375230795594,0.666307444081084,0.823819030962006
5,1,0,6,1,2,6,144,-0.0613703082763073,0.696384052766052,0.862927251502662
5,1,0,6,1,2,6,144,-0.00125725563071433,0.678224630761453,0.810127480292355
5,1,0,6,1,2,6,144,-0.174905367356951,0.724563415435887,0.921996902141503
5,1,0,6,1,2,6,144,0.0594877026901829,0.657337746139931,0.796072257410702
5,1,0,6,1,2,6,144,0.00287242023381145,0.729172268114518,0.914371010572766
5,1,0,6,1,2,6,144,0.09413357882365,0.679149138727403,0.869143212591756
5,1,0,6,1,2,6,144,0.00438026573343723,0.67251195238008,0.837033599718812
5,1,0,6,1,2,6,144,-0.087710795449746,0.660501450842727,0.800783293640728
5,1,0,6,1,2,6,144,0.220107035527868,0.628627645882776,0.778138730104525
5,1,0,6,1,2,6,144,-0.079681987612203,0.694773473713941,0.850024741956457
5,1,0,6,1,2,6,144,-0.153810419401783,0.801921294998409,0.957585309370742
5,1,0,6,1,2,6,144,0.00293042836276619,0.666565634346961,0.833482598312221
5,1,0,6,1,2,6,144,0.0389301139538973,0.685933785090722,0.827489554077387
5,1,0,6,1,2,6,144,0.0779288010244512,1.03726783179422,1.21060211368172
5,1,0,6,1,2,6,144,0.0534926648577138,0.672474727833037,0.816961580649393
5,1,0,6,1,2,6,144,0.0295296011115323,0.760117837577301,0.968990622199295
5,1,0,6,1,2,6,144,0.00850629362685674,0.684684327199786,0.821029187391611
5,1,0,6,1,2,6,144,0.0501266459588263,0.650925219417329,0.810778013137676
5,1,0,6,1,2,6,144,-0.0476883818537017,0.72674130356126,0.922971245106151
5,1,0,6,1,2,6,144,0.0701545598953501,0.7159531576102,0.928819414181334
5,1,0,6,1,2,6,144,0.0687376068810832,1.11810952075115,1.34334710628708
5,1,0,6,1,2,6,144,0.0845203866612336,0.757345681728799,0.899609200208445
5,1,0,6,1,2,6,144,-0.0101057362838105,0.71729364691544,0.86744165832226
5,1,0,6,1,2,6,144,-0.0360358740833574,0.684341019123164,0.821258536248083
