"E","tau","tp","nn","lib_column","target_column","lib_size","num_pred","rho","mae","rmse"
4,1,0,5,1,2,5,168,0.272177278309596,0.734428356640182,1.03385589115873
4,1,0,5,1,2,5,168,-0.0217815759477671,0.841896979615285,0.942276643674348
4,1,0,5,1,2,5,168,0.129660489860282,0.76021975188051,0.95329667727547
4,1,0,5,1,2,8,168,-0.0699693133782465,0.967144305101651,1.1213470424582
4,1,0,5,1,2,8,168,0.235652925886457,0.728914541410035,0.924102718308157
4,1,0,5,1,2,8,168,-0.0538221051207487,0.843961430014456,0.954532620471147
4,1,0,5,1,2,11,168,0.210882663620423,0.731972651113259,0.979465847361721
4,1,0,5,1,2,11,168,0.189076488103641,0.849724351532326,1.00048479189191
4,1,0,5,1,2,11,168,-0.124167608647418,0.936879269722017,1.04886464235591
4,1,0,5,1,2,14,168,0.116282313034612,0.903010771581979,1.03191863796836
4,1,0,5,1,2,14,168,0.0849544489853661,0.812098565645881,0.959080355097004
4,1,0,5,1,2,14,168,0.0490080086610124,0.755630280022923,1.03902682558163
4,1,0,5,1,2,17,168,-0.0551996620084391,0.827574905411505,1.01712495348975
4,1,0,5,1,2,17,168,0.149607067301114,0.750504051722962,0.983928960154228
4,1,0,5,1,2,17,168,0.0378091658279974,0.841369318864571,0.961391990271221
4,1,0,5,1,2,20,168,-0.106665114859388,0.89212033709424,1.04993345045605
4,1,0,5,1,2,20,168,0.176107565669965,0.794471625862897,0.992840963267073
4,1,0,5,1,2,20,168,0.0948329339487625,0.824204391944756,0.959391074705603
4,1,0,5,1,2,23,168,0.146548343205678,0.856690371560033,1.0814584185849
4,1,0,5,1,2,23,168,0.160440329832098,0.794860850534031,0.911118582428562
4,1,0,5,1,2,23,168,0.268656179883513,0.758743710693055,0.917946592153513
4,1,0,5,1,2,26,168,0.15665216470466,0.875486468556227,1.06708416770861
4,1,0,5,1,2,26,168,0.172193304514861,0.859994980332976,0.999823228375297
4,1,0,5,1,2,26,168,0.142503387017273,0.834040515244015,1.01147532925637
4,1,0,5,1,2,29,168,0.175349779060242,0.780112583070093,0.938584853900224
4,1,0,5,1,2,29,168,0.124246464388585,0.791730587621707,0.940438997632764
4,1,0,5,1,2,29,168,0.14757849282099,0.831625302271074,0.956277273362841
4,1,0,5,1,2,32,168,0.199506014032917,0.884244624822377,1.12591995188429
4,1,0,5,1,2,32,168,0.193112980150446,0.778816158449854,0.931306209063199
4,1,0,5,1,2,32,168,0.109877301555842,0.755795088994902,0.987556781281865
4,1,0,5,1,2,35,168,0.0885725590548952,0.855456622522868,0.967769229249806
4,1,0,5,1,2,35,168,0.0127626739523703,0.813196194847824,0.9636358595063
4,1,0,5,1,2,35,168,0.0716022700764319,0.782609621800855,0.962492159243841
4,1,0,5,1,2,38,168,0.16433331136396,0.742131720808156,0.949562454456891
4,1,0,5,1,2,38,168,0.233320570198754,0.772769234658159,0.952626331341716
4,1,0,5,1,2,38,168,0.252836325941895,0.73181668546526,0.936597908079878
4,1,0,5,1,2,41,168,0.0597295248487761,0.780223525059217,0.960731778077218
4,1,0,5,1,2,41,168,0.104137490004086,0.847300644640003,0.978169330008307
4,1,0,5,1,2,41,168,0.0488290625966517,0.802438141115157,0.95871560393245
4,1,0,5,1,2,44,168,0.17723194210177,0.84139352603295,1.05145870647038
4,1,0,5,1,2,44,168,0.101907248382275,0.83963311602101,0.975485453345379
4,1,0,5,1,2,44,168,0.145657360532963,0.794104877551275,0.936036685681252
4,1,0,5,1,2,47,168,0.133130396238389,0.838712677451748,0.98591517656786
4,1,0,5,1,2,47,168,0.1373138348639,0.813437884387968,0.935658028959842
4,1,0,5,1,2,47,168,0.228390125792747,0.755139127366124,0.926606031586294
